id,text_features,type,source
4030238,"Digital photos of Rakvere Theatre's 2018-2019 productions  Premiere 2.11.2018 Rakvere Theater big hall.

Author, dramatist - Urmas Lennuk, author of the basic work - Oskar Luts, music author - Kristjan Priks, music author - Kulno Malva, director - Urmas Lennuk, artist - Kristjan Suits, lighting designer - Märt Sell, movement director - Rauno Zubko.",digital image,train
2040795,"Buildings of the higher art school ""Pallas"" - view from the courtyard. Photo paper Agfa-Brovira    Transferred by: Ines Käsk (Tallinn)",photo,train
2319511,A bracelet   Complained by M. Mandel in 1975-76.,archaeological find,train
3129138,"Decoration design for the production Armored Train 14-69 in the theater circle of Töndungskoperassi Kultuuribaasi     I. Ivanov ""Armored train 14-69"" II picture",design/drawing/sketch,train
3381877,"Government of Pärnu Trade. A/Ü club work, political education work, 1977. Sports themed stand.   Things handed over by the liquidation committee of the Museum of Economic History.",photo,train
4102479,"Photo, Kuno Areng- in Toronto with Roman Toi",photo,train
3682951,"Romeo and Juliet, Teater Estonia, 1951, in parts: Romeo - Johannes Viirg, Mercutio - Herman Palang",photo negative,train
2876213,"Printing house October Soiled, corners worn and creased.",calendar,train
215705,received from the theater at the end of each year 1992 26.01; author: E. Crawshay-Williams 1992 26.01; author: E. Crawshay-Williams,poster,train
3297551,"Estonian actors, ca 1917-1920, in the picture from the left - Alfred Sällik, August Mihklisoo, Aleksander Trilljärv, Toomas Tondu, Eduard Kurnim",photo negative,train
3988988,Concert schedule: Moscow Philharmonic Symphony Orchestra concert in the Great Hall of the Conservatory. Soloist: J. Novitskaja,plan,train
3718263,"Kalmõk kolp yellowed, mottled",graphics,train
3774023,"Luikede järv, Teater Estonia, 1954, in parts: Odette - Helmi Puur",photo negative,train
3307158,Costume designs for a ballet concert number     CAP 1969,design/drawing/sketch,train
2353560,Medal     Championship of Põlva district,medal,train
3399073,Edmar Kuus in company   Materials by Edmar Kuusi and Lensi Römmer,photo,train
4146112,Hermann und Dorothea,album,train
3611772,"Archival materials of theater scholar Mardi Valgemäe and her family collected during fieldwork in New York in October 2018. Ann Aaresild, chief treasurer of the collector's museum. The project was financed by the National Companions Program. ETMM T771:1/13:34",letter,train
2844151,"Photo, Väägvere musicians at Peeter Virkhaus's 60th birthday",photo,train
3115595,Arvo Pärt and organist Liuwe Tamminga,photo,train
1998905,"Poster, thesis: Valdeko Ratassepp in the play Blue Rocket  Sketch: drawing: poster: thesis: Maran, Olav: Blue rocket: Ardi Liives: Valdeko Ratassepp: 1959",design/drawing/sketch,train
3054880,"Netty Pinna, portrait, ca. 1929",photo negative,train
3698971,"Photo from the play Triumfikaar. Ugala 2003   Studio photos taken as CDs from theaters received 2003 Joan - Triinu Meriste, Host in the hotel - Arvo Raimo, Ravic - Andres Noormets",photo,train
4086615,"House on wheels, Puppet Theater, 1968, in parts: Bunny - Harry Gustavson    TB130321",photo negative,train
2176324,"February revolution in St. Petersburg - procession   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.  postcard format",photo,train
2746932,"Program, Ludvig Joht, Concert
In Stockholm, in the church, 26.09.1947",plan,train
2761732,"7. Estonian Shooting Division. Major Jakobson and Leida Sipria from the medical-sanitary battalion, instructor of the political department in party accounting",photo negative,train
2959675,"Photo, Kauka jumal, Teater Estonia glue marks on the back",photo,train
3580506,"Costume design for the character Natasha, Poeg, A. Arbuzov, Estonia, 1929",design/drawing/sketch,train
212928,"Hiiukandle was made by Mart Piilberg in Jõelähtme parish in 1854. The author was Pilli Antsu's son in Muuga village. The instrument was given to the Music Museum by Ludvig Piilberg from Jõelähtme in 1934. Soundboard crack, satisfactory.",musical instrument,train
2260045,"Sheet music: in print, Alexandre Guilmant, The Organ Works, A. McAfee Music Publication, Volume V, 18, The Practical Organist, U.S.A. 1984 Rolf Uusvälja's personal sheet music collection was purchased through the Ministry of Culture from Els Himma in 2012.
Act of transfer and acceptance 20.12.2012",music sheet,train
1538459,"Poster, Kalina Volunteer Fire Association, party, Kalina trumpet choir, 1936   Poster collection 14.04.1936 music, dance, dinner table in own room oblong, printed on blue paper with black letters in fancy script, part of the text handwritten in black ink, fire department logo above, police prefecture stamp on the side, association seal below creases, tears, stains",poster,train
3945350,Beach bride     Heino Vaks Theater Archive,book,train
2322304,Chain no   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),archaeological find,train
2476820,"Book: Emile Zola, The Deluge, LUB no. 79, Nature, Tartu 1929",book,train
3199876,A letter from Aino Tamme's aunt (father's side) and goddaughter Aino Kaski,letter,train
3138152,"Plan, around the world in 80 days at Noorsooteatr",plan,train
3707245,"Letter from Eller, Heino, Ellu Eller to Mart Humala",letter,train
393792,"The square in front of the Munich train station.  Munich. Partial collection of color slides by Johannes Koitmets, consisting of 209 framed color slides from the period 1938-1944.
Photographer: Johannes Koitmets
Biography: Johannes Koitmets (before Estonianization Kops) was born on February 14, 1891 in Kopsu farm, Kääni village, Pangodi municipality, Tartu county. Died on February 26, 1974 in Tallinn. 1908-1911 worked as a mag. In Alliku's pharmacy in Kuressaare, in 1911 he passed the pharmacist's assistant exam. 1912-1914 worked in the St. Petersburg city pharmacy. 1915-1917 studied pharmacy at the University of Tartu. 1919-1920 participated as a volunteer in the War of Independence, 1920 worked in the military Central Pharmacy, 1922-1940 chief pharmacist of the Estonian military. On February 24, 1932, San. honorary degree of lieutenant colonel. He chaired the Association of Estonian Pharmacists with small breaks, he was also a member of the board of the Association of Estonian Herbalists, he was elected in 1933. Chairman of the Estonian Association of Herbalists. In 1938, he was awarded the medal of the Kotkarist III class.
From 1926 to 1940, Koitmets was the owner of Pärnu mnt Apteeg together with Olümpia Kann-Tusti. In 1941, he hid in a hiding place behind the captain's house in his friends' apartment. The husband destroyed compromising materials, burned photos. After the war, until 1963, Koitmets worked in Pääsküla pharmacy.
His grandchildren called him Apa.  Partial collection of slides by Johannes Koitmets. From Krista Roos Little dust under the cover glass.",slide,train
2191429,VKP(b). Joseph Vissarionovich Stalin     Artists Karpov and Viktorov. Moscow-Leningrad 1949,poster,train
2762539,Photo negative,photo negative,train
3901525,received from the theater at the end of each year N.R. Nash; 04/14/1990 N.R. Nash; 04/14/1990,poster,train
3208583,obsession,manuscript,train
3699302,Merlins Geburt,book,train
3912255,"Photo, Lepnurm, Hugo - portrait photo",photo,train
3558884,Photo of the actors of the Finnish National Theater and the Estonian Theater in Pirita? 1937,photo,train
3833086,"Swan Lake, Teater Estonia, 1948, in the picture: Vladimir Radin",photo negative,train
2073390,View of Vabadus street,photo negative,train
2590115,Sind Kalev Factory. Factory primary school classroom,photo,train
4280508,"A. Taming? application for the position of manager of Teater Estonia, 1927 holes, rust",document,train
3926666,"Kiri, Kaljuste, Heino - from London... illegible name",letter,train
2538317,"Shooting of the movie ""Indrek"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
2397907,Portrait: Viktor Kihno - deputy of the USSR Supreme Council in 1941.,photo,train
2406905,Photo negative,photo negative,train
3387685,"graphics, Vienna. Belvedere damp-stained, yellowed",graphics,train
1002005,"Three cross opera, Estonia, 1930   ""Three Crosses Opera"" (Bertolt Brecht). In the middle group: Jonathan Jeremiah Peachum- Harry Paris, Charles- Aleksander Johanson, Brown- Paul Pinna. ""Three Crosses Opera"" (Bertolt Brecht). ""Estonia"". 1930",photographic material,train
2526447,"a denarius    coin treasure silver jug, belonged to the stamp merchant Eichenthal",coin,train
4249291,Designs donated by theater artist Aime Undi. T463:2/68:30,design/drawing/sketch,train
3901213,"Songs of the second song-play day of schools in Harjumaa, 1935.     Paperback publication with pink paper covers. Issued in Tallinn by the Harju County Government in 1935. Printed in the ""Uhiselu"" printing house. 20 pages. dirty",book,train
2792705,"poster, Ida Järve concert. 6.03.1940, Estonia The edges are slightly wrinkled.",poster,train
4295788,portrait: Aino Külvand    TB020322,photo negative,train
3620384,The History Museum handed over the Parikas Glass Negatives to the Theater and Music Museum on 10.11.1948,photo negative,train
3649587,"Costume design for the character Don Quixote in the Man from La Mancha production. M. Leigh, Pärnu Theater 1971",design/drawing/sketch,train
2312512,Horseshoe shoulder   Found by a peasant in 1867. in the spring from the field road under a stone,archaeological find,train
3033350,"Aino Tamm, excerpt from a letter to the home",letter,train
3618271,The History Museum handed over the Parikas Glass Negatives to the Theater and Music Museum on 10.11.1948,photo negative,train
2040262,"Group picture. Iisaku Trombone and Mixed Choir at the 6th Tallinn General Song Festival 1896. Choir members in national costume. 1896 the VI General Song Festival took place in Tallinn.     Nationalized from the assets of the Estonian Literature Association Museum. Edges slightly yellowed on the backing paper, slight surface dirt on the backing paper.;",photo,train
2941650,"Photo, Judge Samson, Theater Estonia glue marks on the back",photo,train
3912086,Premiere 17.02.1963. The author of the work is Osvald Tooming. Directed by Heino Kulvere. 60x84cm.,poster,train
2781338,The book Life-Olu in Former Estonia I. A request to read about the life of a fisherman and a sailor. Proceedings of the Estonian Folklore Archive no. 11,book,train
3559653,"Archival materials and photos of Kalju Haan, the former head of the ETMM theater department, theater historian, lecturer, director of literature at the Drama Theater and editor-in-chief of the theater lexicon. The materials were sent to the museum after Kalju Haan's death in 2015. ETMM T575 2/4:16",photo,train
3670857,"Photos of Kuressaare City Theater productions 1999-2016. Delivered in 2017 by Ene Pärtel, Kuressaare City Theatre.",digital image,train
2756392,"Costume design for Cyrano de Bergerac, character Ligniere",design/drawing/sketch,train
213191,"Toomas Peili's costume design for the character Ülemtener in the play The Old Lady's Visit. F. Dürrenmatt, Drama Theater 1968",design/drawing/sketch,train
2326609,Wire   Obtained during excavations led by Mati Mandel in 1983.,archaeological find,train
3574327,"Excerpt from the book. A. Adson's writing, For the anniversary of the two theaters.     A. Adson ""Whistle and laurels""",document,train
3760875,"Photo, Kapp, Villem - portrait",photo,train
2542264,"University of Tartu professor Dr. Alexander v. Rentz. A portrait     Dr. Erdmann Gustav v. Broeckner. Professor der Politik des Staats- und Völkerrechts an der Kaiser-Universität Dorpat, Hofrath u. Ritter des St. Annenordens dritter Classe. Yellowed, with a moisture spot on the right edge, with fracture lines, with yellow spots",graphics,train
199292,Spirited moments op.64 for piano Hesitation.Storm Joy.Disappointment Storm.Concentration.Eat.     Spirited moments op.64 for piano Hesitation.Storm Joy.Disappointment Storm.Concentration.Eat.,manuscript,train
204747,"Music for the documentary ""Man and Nature"". Score. Option II     Nature and man-music for the documentary film","manuscript, musical composition",train
3420352,Rewritten by Juhan Simmi,notes,train
3433567,"Tallinn II Toidukaubastu collective party. The group ""Apelsin"" is pictured.   Items (albums) handed over by the liquidation commission of the Museum of Economic History.",photo,train
4086278,"A living portrait, Russian Drama Theater, 1958, in parts: Don Pedro - N. Grigoryev, Takon - Vyacheslav Sirin, Don Diego - K. Polyakov    TB130321",photo negative,train
