id,type,curie_similarity
3536308,photo,"[-0.0101575   0.01162048  0.01544459 ...  0.01395383  0.01392606
  0.01746313]"
3413929,photo,[0.00082998 0.01993383 0.00692227 ... 0.01861257 0.01211157 0.01944554]
3307028,drawing,[0.00982197 0.01114162 0.00607039 ... 0.00291266 0.01321535 0.00686689]
2318212,archaeological find,"[ 0.00184142  0.01345617 -0.00098911 ...  0.00230416  0.00802232
 -0.00487239]"
3534999,document,"[ 0.00386765  0.01049155 -0.00400102 ...  0.01066938  0.01854974
  0.00827345]"
3246306,photo,"[-0.00843381 -0.00388856  0.0090436  ...  0.01213944  0.00808201
  0.01279613]"
1997683,photo negative,[0.00773654 0.01871186 0.01506122 ... 0.01802853 0.01850593 0.01594112]
3116851,seal/imprint,"[-0.00122863  0.01248963  0.00313916 ...  0.0110349   0.02176354
  0.02166784]"
3219269,photo,"[-0.00630997  0.00890982  0.00458907 ...  0.00919201  0.00361297
  0.02501782]"
3248828,photo,[0.01063016 0.02152536 0.01450169 ... 0.01151048 0.02586072 0.00268357]
3560338,design/drawing/sketch,"[-0.00225663  0.005154    0.02078439 ...  0.01996124 -0.01125275
  0.02108371]"
3585976,digital image,"[-0.0042568   0.02352056  0.0188811  ...  0.00598947  0.01996491
  0.01253986]"
2041752,"photo, postcard","[ 0.00943829  0.00463167 -0.0075138  ... -0.00157804 -0.00549262
  0.0007096 ]"
2160084,photo negative,[0.00549784 0.0270196  0.01188748 ... 0.00513733 0.00762772 0.02350933]
1550179,manuscript,"[ 0.01238451  0.0115958   0.01405581 ...  0.01050664  0.02490046
 -0.00407966]"
3663706,design/drawing/sketch,"[-0.01008646  0.013026    0.01548657 ...  0.0156744   0.00825981
  0.01296965]"
3526443,design/drawing/sketch,[0.01151032 0.01866564 0.01452604 ... 0.02285206 0.01259673 0.01593089]
232230,manuscript,"[ 0.00458361  0.00197929 -0.00995326 ...  0.00570111  0.00551644
  0.00534124]"
3679370,design/drawing/sketch,"[-2.10200530e-03  7.13092550e-06  1.00877741e-02 ...  1.53167583e-02
 -1.57332253e-02  5.07165166e-03]"
3555760,design/drawing/sketch,[0.00010021 0.0143694  0.02099783 ... 0.01726758 0.00708653 0.02440087]
2771684,photo negative,"[-0.00346333  0.01974795 -0.00759143 ...  0.0082655   0.00721953
 -0.00187694]"
3177413,seal,"[-0.00296997 -0.00383706 -0.00609014 ...  0.01058719  0.00905783
  0.00297452]"
3833683,music sheet,"[ 0.00144315  0.02487662 -0.00879519 ... -0.00526959  0.01212806
 -0.00873408]"
3018924,photo negative,"[-0.00028862  0.00448906 -0.00788163 ...  0.01928704  0.02183616
  0.01540714]"
2431886,photo,"[-0.00247941  0.01154716 -0.0050712  ...  0.00338314  0.00251453
  0.00081593]"
1452992,letter,"[-0.00580349  0.02491755 -0.00339785 ...  0.00360378  0.01330122
  0.01222476]"
3435716,photo,"[-0.00743413  0.0128294   0.00210618 ...  0.00786691  0.00419312
  0.01450281]"
2317273,archaeological find,"[ 0.00217597 -0.00868027  0.00335363 ...  0.01173418  0.01588787
  0.01250827]"
2080395,photo negative,[0.00471364 0.02877217 0.01267456 ... 0.01267456 0.00834948 0.00678135]
3262891,design/drawing/sketch,"[-0.00010763 -0.00116944  0.01811524 ...  0.01592763 -0.00489186
  0.01172929]"
4226469,coin,"[ 0.01885283  0.015913    0.01284041 ...  0.01005231  0.01913733
 -0.00149007]"
2137872,photo negative,"[ 0.01074473  0.03695961  0.00659591 ...  0.01873295 -0.01187921
  0.02445222]"
3753646,photo,"[-0.01323986  0.00594624  0.00159767 ... -0.00439067  0.00485617
  0.01302465]"
2356741,letter,"[ 0.00970485  0.01371357 -0.01007983 ... -0.00149992 -0.01543669
  0.0002412 ]"
3931040,"manuscript, musical composition","[ 0.01625784 -0.0022894  -0.01055205 ...  0.0146028   0.01133843
  0.00266316]"
2764418,photo negative,"[ 0.01253603  0.0081291  -0.01512575 ...  0.0045825  -0.00355539
  0.00018038]"
3833083,photo negative,"[ 0.00538622  0.00860208  0.00863942 ...  0.00762659 -0.0014504
  0.01176193]"
3585702,digital image,"[-0.00206746  0.02356309  0.01338338 ...  0.01727897  0.00773904
  0.00885749]"
3946224,manuscript,"[ 0.00369848  0.01399698  0.0078504  ... -0.00254657  0.0088901
  0.00049494]"
4116129,poster,[0.00843636 0.01612779 0.00387132 ... 0.01383713 0.02434068 0.00816633]
3114765,manuscript,[0.00168027 0.02357921 0.00427916 ... 0.01395919 0.00337901 0.00163411]
3601566,photo,"[-0.00609865  0.00544699 -0.00090727 ...  0.00776151  0.0050515
 -0.00189543]"
3696618,design/drawing/sketch,[0.00250832 0.00344546 0.0187337  ... 0.02308392 0.00953346 0.01644753]
2838705,photo,"[-0.00226095  0.03287492  0.01115694 ...  0.0006022   0.01152364
  0.0121562 ]"
2747616,book,"[-0.01537979  0.01277507  0.01140369 ...  0.01555467 -0.001506
  0.01637382]"
4147728,photo,"[-0.00148439  0.00506036  0.01019618 ...  0.00112832  0.01196943
  0.01672324]"
3178651,seal/imprint,"[-0.00277066  0.00537398  0.01032723 ...  0.00253161  0.01610283
  0.01277516]"
3122941,plan,"[-0.00400773  0.00609451  0.00883543 ...  0.01388425  0.01458445
  0.00757783]"
2588767,photo,"[ 0.0104019   0.01591528  0.00472313 ... -0.00237305  0.02201675
  0.00326668]"
3341102,plan,[0.01324516 0.00339757 0.00364242 ... 0.01304928 0.00348152 0.0103163 ]
3766487,photo,"[-0.00514223  0.01170173 -0.00502568 ... -0.00239163 -0.00314222
  0.00672266]"
2075502,photo negative,"[-0.01279558 -0.0010826   0.00255632 ...  0.01290733 -0.00276353
 -0.0012025 ]"
2325092,archaeological find,[0.00533913 0.01374945 0.00455952 ... 0.00356493 0.00398781 0.00541946]
3651387,design/drawing/sketch,[0.00227664 0.00224345 0.01276475 ... 0.01097    0.00545753 0.00703252]
2317723,archaeological find,"[ 0.0062227   0.02195691  0.00594351 ... -0.00145985  0.01291861
  0.01205737]"
3949322,manuscript,[0.00840913 0.01442878 0.00459286 ... 0.00325796 0.00708573 0.00685597]
3229028,postcard,"[-0.00716986  0.00593368 -0.0022158  ...  0.0132948   0.00046299
  0.0049494 ]"
2335595,archaeological find,"[ 0.00413047  0.02031691  0.01501726 ... -0.00104819  0.01183556
  0.01427934]"
3687242,design/drawing/sketch,[0.01506841 0.00953061 0.01755344 ... 0.02522261 0.02140664 0.02015947]
3657664,design/drawing/sketch,"[-0.00438722  0.00292171  0.02376507 ...  0.0183224   0.0002758
  0.01725996]"
2953909,letter,"[-0.00751301  0.01190586  0.00240854 ...  0.0128638  -0.01099353
  0.00395493]"
3499239,manuscript,[0.00119886 0.02235713 0.00178495 ... 0.00294552 0.01380609 0.01188419]
4261400,photo negative,"[ 0.01453338  0.00539171 -0.00293594 ...  0.00776516  0.01867663
  0.00094606]"
3085786,photo,"[-0.00065292  0.01043767  0.00664422 ...  0.00550118  0.01221371
  0.00749581]"
3171979,manuscript,"[-0.00607737  0.01155934 -0.01156784 ... -0.00220512 -0.01020692
  0.00381484]"
2978046,photo,[0.01448116 0.02072271 0.01249261 ... 0.00859165 0.02022795 0.01167436]
3682444,manuscript,"[5.80127491e-03 2.72816699e-02 9.41035469e-05 ... 7.19394954e-03
 2.15080641e-02 1.09984423e-03]"
3695405,book,"[ 0.00317382  0.01819655 -0.00177665 ... -0.00618204  0.00814613
 -0.00751137]"
4096134,photo,"[ 0.0190744   0.00504643 -0.01740744 ...  0.01869182  0.01469293
  0.00588446]"
3045182,book,"[-0.00520844  0.01351738 -0.00181847 ...  0.00404812  0.02463377
  0.01333778]"
3936047,plan,"[-8.46814946e-05  1.63430888e-02 -3.21526406e-03 ...  1.03337746e-02
  2.24647280e-02  3.05379881e-03]"
3950035,photo,"[-0.00027227  0.01131438  0.01417538 ...  0.01670306  0.01495313
  0.01181436]"
4082001,poster,"[-0.00684253  0.0108918   0.01208222 ...  0.01765935  0.02553294
  0.00235036]"
2321792,archaeological find,[0.01087555 0.02333575 0.00947956 ... 0.00395217 0.0114132  0.01151696]
2243462,photo,"[-0.01631422  0.00401775  0.02321783 ...  0.0044504   0.00798873
  0.0013412 ]"
2313508,archaeological find,[0.00446299 0.01205478 0.00746025 ... 0.00234777 0.01901706 0.01259974]
1423983,album,[0.00255542 0.01876517 0.01253872 ... 0.01678186 0.0199666  0.01482715]
3607870,postcard,"[-0.01366513  0.00469035  0.0009051  ...  0.00346086  0.00420466
  0.00846563]"
4322434,audio recording,[0.00694321 0.01455266 0.01169733 ... 0.00348588 0.0087611  0.00752855]
4126592,manuscript,[0.00434157 0.01611913 0.01840713 ... 0.00414934 0.00029377 0.00878629]
3682968,photo negative,"[-0.00819772  0.00790511  0.01441684 ...  0.00365066  0.01660909
  0.01463049]"
3782485,music sheet,"[ 0.02253088  0.00452303  0.023973   ... -0.00066897 -0.00259161
  0.00765076]"
2061343,photo,"[-0.00476574  0.01671311  0.01506162 ...  0.00077089  0.01211724
  0.00835184]"
3697297,design/drawing/sketch,"[-0.00789388  0.01253707  0.01725011 ...  0.01752954 -0.0049459
  0.00897434]"
4260509,photo negative,"[ 6.03224710e-03  1.24814697e-02 -6.88806031e-05 ...  9.76649486e-03
  1.71052665e-02  9.89158754e-04]"
2323050,archaeological find,[0.00501618 0.01885311 0.00012664 ... 0.00239106 0.01288693 0.01235457]
2073102,photo negative,"[-0.00324454  0.00810087  0.01055583 ...  0.00439748  0.00686175
  0.01168315]"
2848924,photo,"[-0.00209195  0.00493617  0.02167644 ...  0.01915031 -0.00165661
  0.01450668]"
4089574,photo negative,[0.00440439 0.00449499 0.00899927 ... 0.01258133 0.00998887 0.00583071]
3347788,music sheet,"[ 0.00435642  0.00345069 -0.01009043 ...  0.00151401 -0.00089957
 -0.00218604]"
3634427,letter,"[-0.02085871  0.00408147  0.00945941 ... -0.01246529 -0.00161578
  0.02041695]"
2976989,plan,[0.02094791 0.00615869 0.00064008 ... 0.03472698 0.00444096 0.00709436]
228519,"manuscript, musical composition","[ 0.02124566  0.01124394 -0.00652167 ...  0.00536622  0.0079009
 -0.00275161]"
2011873,photo,"[-0.00553976  0.02653426  0.0047029  ...  0.0074162   0.01073063
  0.01258822]"
3429512,graphics,"[ 0.01029211  0.00344023 -0.0013556  ...  0.00625627  0.01982183
  0.00083862]"
3188141,manuscript,"[ 0.01521784  0.01150503 -0.01921264 ...  0.00278696  0.00469272
  0.00243683]"
3649166,design/drawing/sketch,[0.0142353  0.00959336 0.01701137 ... 0.01991486 0.01103145 0.0146904 ]
1269273,poster,[0.01543256 0.02186358 0.00655342 ... 0.02007457 0.01678844 0.01967911]
4086275,photo negative,[0.00105158 0.00585394 0.008035   ... 0.00766677 0.01151904 0.00668482]
2079375,photo negative,"[-0.00052735  0.0295912   0.01529947 ...  0.00954614  0.00728786
  0.00771845]"
3340866,plan,"[ 0.01452465  0.00065158 -0.00121815 ...  0.01486937  0.00206131
  0.00086354]"
2326060,archaeological find,[0.01240465 0.01738553 0.00727645 ... 0.00562724 0.01353581 0.00672513]
392535,photo,"[-0.01097167  0.00543879  0.00105859 ...  0.00300639  0.01050118
  0.00644091]"
3168038,manuscript,"[-0.01015144  0.00294001 -0.00508481 ... -0.00632079  0.00209936
 -0.00329899]"
227536,design/drawing/sketch,"[-0.00421905  0.01322248  0.01494187 ...  0.01037241  0.00414896
  0.01567074]"
3704158,postcard,"[-0.00236181  0.00763262  0.00334863 ... -0.00680014  0.00030604
  0.00715091]"
2741183,book,"[ 0.01362349  0.01500764 -0.00017702 ... -0.01148089  0.01332011
  0.00611019]"
2934911,photo,[0.00489732 0.01756605 0.00542676 ... 0.00352172 0.01430432 0.01528757]
3673907,design/drawing/sketch,"[-0.00338069  0.00744697  0.01698381 ...  0.01550861  0.00371876
  0.01215156]"
2334695,archaeological find,[0.00949642 0.02150201 0.0087867  ... 0.00213372 0.02091593 0.00284572]
235662,caricature,[0.00656899 0.01264648 0.01241019 ... 0.0064981  0.01827974 0.01685252]
3405169,photo,[0.00197142 0.01490959 0.01717059 ... 0.01883853 0.01152737 0.01611422]
3759041,photo,"[-0.01227097  0.0047129   0.00840704 ...  0.01328055  0.0128859
  0.01012332]"
3209584,country,"[-0.00175934  0.00750245 -0.00143402 ...  0.00235949  0.01520221
  0.01567199]"
3182308,postcard,"[ 0.00173623  0.00739521 -0.00056984 ...  0.00950746  0.00616963
  0.01296134]"
2326276,archaeological find,[0.01056714 0.0141339  0.00986329 ... 0.00214244 0.0117941  0.00488409]
4119888,book,[0.0161767  0.01265753 0.01499725 ... 0.02000273 0.01998355 0.00132688]
4049204,magazines,"[ 0.01259895  0.01063008 -0.00652594 ... -0.00767214  0.03416415
  0.01136032]"
2266990,photo,"[ 0.00886252  0.03874822  0.00628057 ... -0.00435823  0.01152458
  0.01660369]"
3576828,newspaper,[0.00787162 0.01250833 0.01478683 ... 0.00519461 0.01505875 0.02514793]
2060715,photo,"[ 0.0059997   0.00222395 -0.00318662 ...  0.00796425  0.01596539
  0.00427266]"
1000786,photo,"[-0.00037682  0.01161242  0.01869134 ...  0.00202637  0.01083206
  0.0196575 ]"
3169502,seal/imprint,"[ 0.00676072 -0.00301356  0.0060367  ...  0.00498184  0.01409683
  0.01628328]"
2318328,archaeological find,[0.00543565 0.02017881 0.00605741 ... 0.0045148  0.00751759 0.0054545 ]
3483318,plan,"[-0.00828038  0.00855997 -0.00181614 ...  0.0035018   0.01752999
  0.01349465]"
4102620,photo,"[-0.00972625  0.01261046 -0.00242929 ... -0.00055842  0.01145496
  0.00954428]"
2704746,photo negative,"[ 0.0005461   0.01115366  0.00489718 ...  0.00911006 -0.00435253
  0.00671733]"
3202825,seal/imprint,"[-0.00529627 -0.000455    0.00230051 ...  0.01128542  0.02287457
  0.00296847]"
3777936,plan,"[-0.00409974  0.00581719  0.00405357 ...  0.00849495  0.00415745
  0.00341645]"
3435435,photo,"[-0.00743413  0.0128294   0.00210618 ...  0.00786691  0.00419312
  0.01450281]"
2319620,archaeological find,"[-0.00952784  0.01890555  0.01280699 ...  0.00160908 -0.00844417
  0.01720734]"
3633032,letter,"[-0.01967723  0.00909254  0.00675803 ... -0.00474362 -0.00456552
  0.01911888]"
2187134,letter,[0.01485109 0.007      0.00133641 ... 0.00649795 0.00329918 0.01237432]
2056063,photo,"[-0.00161956  0.01551279  0.01639556 ...  0.01092424  0.01750821
  0.01859328]"
2538295,photo negative,[0.01083088 0.03288889 0.01383107 ... 0.00813259 0.01718978 0.02528463]
3035657,photo negative,[0.00898934 0.0081927  0.01072876 ... 0.00374752 0.02198546 0.01634768]
3313048,photo,"[-0.00549933  0.01169016  0.00207685 ...  0.0084756   0.01420387
  0.02205338]"
3152753,seal/imprint,[0.00039519 0.00781142 0.00830753 ... 0.00395953 0.02317684 0.00875216]
4029341,digital image,[0.00099188 0.00733615 0.01955683 ... 0.0170397  0.00607291 0.01332484]
4110354,plan,"[ 0.00603524  0.00927287 -0.00559985 ...  0.00334648  0.01014365
  0.00612788]"
2335218,archaeological find,"[-0.00301451  0.01574563  0.01117646 ...  0.00968816  0.00527066
  0.01217182]"
2705976,photo negative,"[-0.01714577  0.01543212 -0.01173475 ...  0.00844716  0.01436109
  0.00790233]"
2659404,photo negative,"[-0.0106407   0.0100164   0.00146206 ...  0.00242836  0.01596564
  0.00921766]"
2324632,archaeological find,"[-0.00036418  0.01874628  0.01600593 ... -0.00109045  0.01201393
  0.0022378 ]"
3007601,photo,"[ 0.01223176  0.00901239 -0.00145863 ... -0.00170539  0.02774745
  0.00296108]"
3940887,coin,"[ 0.00331808  0.00902498  0.0168651  ...  0.00773979  0.01956925
 -0.00213083]"
2347180,photo,"[ 0.00954188  0.02173584  0.01032081 ... -0.00488685  0.01723845
 -0.00121128]"
3526740,design/drawing/sketch,[0.0111006  0.01671189 0.016421   ... 0.01888884 0.01056574 0.01514485]
3405066,small print,"[-0.00251429  0.01694988  0.01026631 ...  0.00052173  0.00464894
  0.01176671]"
4043909,"script, song/vocal music","[ 0.01067124  0.00218358 -0.00656446 ...  0.01361314  0.00605739
  0.00181242]"
3431955,photo,"[-0.00561394  0.01666445  0.00420207 ...  0.00571941  0.00696589
  0.01775751]"
4101257,photo,[0.00075071 0.00894096 0.0195499  ... 0.00872198 0.00789264 0.00650421]
3526276,design/drawing/sketch,[0.0090855  0.01505007 0.0156517  ... 0.02137655 0.01062247 0.01426984]
2079413,photo negative,"[-0.01273695  0.00855249  0.00907967 ... -0.00134265  0.01781102
  0.00991279]"
226362,letter,"[ 0.01583758  0.00538297 -0.01399663 ... -0.00157135  0.0029374
  0.00564468]"
399879,photo negative,[0.00846079 0.01196756 0.01660615 ... 0.01533518 0.00839121 0.0158547 ]
3622120,design/drawing/sketch,"[-0.00811784  0.00709219  0.01922526 ...  0.01600572 -0.00182939
  0.01480069]"
1319058,photo,[0.00741304 0.01891207 0.01760417 ... 0.00842499 0.01695499 0.0126876 ]
3347255,poster,"[ 0.00735019  0.0217734  -0.00252812 ...  0.00410999  0.01786413
  0.01188074]"
3720618,drawing,[0.00231724 0.00767134 0.02188926 ... 0.01360733 0.01232189 0.00129692]
2659180,photo negative,"[-0.00852579  0.01400831  0.00270667 ...  0.0079863  -0.01115869
 -0.00143172]"
3048157,photo,"[-0.00204668  0.01047568  0.00609158 ...  0.01524742  0.00977422
  0.01899467]"
2042305,photo,"[-0.00155868  0.01797965  0.00655777 ...  0.00621166  0.0094144
  0.01509073]"
1414592,photo,"[-0.01047889  0.02247952  0.01354165 ...  0.00483974  0.02334634
  0.00830702]"
3230435,postcard,"[-0.01208775  0.00423619 -0.00198914 ...  0.00733573  0.00241481
  0.00422021]"
2335912,archaeological find,"[ 0.00185404  0.01444658  0.00966802 ... -0.0040191   0.00827448
  0.01381008]"
195630,"script, song/vocal music","[ 0.00958664  0.00695957 -0.00244654 ...  0.00683606  0.0118099
  0.00248692]"
4017953,"manuscript, musical composition","[ 0.01201152  0.00087632 -0.00491799 ...  0.01288726  0.00902938
 -0.00149453]"
3529299,letter,"[-0.01167345  0.01476569 -0.00029401 ...  0.00757082  0.00317448
  0.00571924]"
3115043,photo,[0.01051925 0.00709836 0.0065187  ... 0.01249577 0.02535263 0.00865676]
3138937,letter,"[-0.00044126  0.01578389  0.01154872 ...  0.00257408  0.00280831
  0.0112906 ]"
2510651,coin,[0.00928751 0.02626345 0.00699656 ... 0.00663459 0.0190607  0.00078007]
2800050,photo negative,"[ 0.01253603  0.0081291  -0.01512575 ...  0.0045825  -0.00355539
  0.00018038]"
3394715,photo,[0.00494938 0.00360292 0.0209861  ... 0.01311167 0.00400454 0.01305596]
3644932,letter,"[-0.02412501  0.00870968  0.00766222 ... -0.0124547   0.00149346
  0.01741936]"
1167252,photographic material,[0.01281886 0.01668221 0.01561164 ... 0.00681904 0.0078803  0.00298595]
3342179,book,"[ 0.00902498  0.02154535 -0.00691915 ... -0.0028985   0.00813203
  0.00097711]"
2309847,book,"[-0.01134188  0.01851018 -0.0052051  ... -0.00385748  0.01579117
  0.01123731]"
3430381,photo,"[-0.01254327  0.00945283 -0.00100666 ...  0.01192231  0.00160254
  0.01389981]"
3311344,poster,"[ 0.00305825  0.02065213  0.00098922 ... -0.00215484  0.01309113
  0.00476734]"
2330554,archaeological find,[0.01240465 0.01738553 0.00727645 ... 0.00562724 0.01353581 0.00672513]
1253500,photo,"[-0.01667087  0.00675258  0.00651191 ...  0.00913149  0.0030986
 -0.00023358]"
3367411,photo,"[ 0.00643285  0.00314312 -0.00514995 ...  0.00814645  0.0007938
  0.00070102]"
234561,certificate,[0.00207376 0.02461156 0.0054342  ... 0.00539711 0.01530108 0.01518053]
236016,plan,[0.00509747 0.01340445 0.01857744 ... 0.00885921 0.01100675 0.0271865 ]
3630382,design/drawing/sketch,"[-0.00776847  0.01556505  0.01549012 ...  0.0145255   0.00387721
  0.01671697]"
2321442,archaeological find,"[-0.0072028   0.00268992  0.00252356 ... -0.00561415 -0.00220255
  0.0192512 ]"
1869913,small print,"[-0.00756588  0.0021813   0.01446131 ...  0.00187634  0.03164168
  0.00486079]"
3696265,photo,[0.00818276 0.01440092 0.00669078 ... 0.00579651 0.00661664 0.00369058]
3987403,plan,"[-0.00591506 -0.00410899  0.01107661 ...  0.00715835  0.00714423
  0.01275317]"
2951316,plan,[0.01399372 0.01112059 0.00514653 ... 0.02084646 0.00851246 0.00477925]
2893253,photo,"[ 0.00144379  0.01295667  0.00462738 ...  0.01099684 -0.00380398
  0.0106702 ]"
2334319,archaeological find,"[ 0.00018609  0.01213195  0.00205628 ... -0.00359011 -0.00637575
 -0.00347222]"
4030276,digital image,"[-0.00109579  0.00727259  0.01612292 ...  0.01642167  0.00383701
  0.00868696]"
3305060,poster,[0.0117361  0.01683793 0.00132662 ... 0.00738147 0.01083186 0.02672748]
3844151,folder/booklet,"[-0.01736617  0.01890341  0.01019238 ...  0.00711789  0.00856197
  0.01997482]"
3263003,digital image,[0.00979429 0.01173949 0.01402109 ... 0.01698522 0.00813184 0.00923851]
2658301,photo negative,"[ 0.0003945   0.02266483 -0.01200118 ...  0.00775496  0.00895966
  0.00729232]"
3904001,suit,[0.00694955 0.01210871 0.01956239 ... 0.01571776 0.00780234 0.01605699]
2317001,archaeological find,[0.0082521  0.00185898 0.00726033 ... 0.00577505 0.00067858 0.02494137]
